os_name,os_family,vendor,os_generation,device_type,ttl,window_size,df_flag,tcp_options,ip_id_sequence,icmp_response
Citrix NetScaler,NetScaler,Citrix,,load balancer,251,8190,1,O1=M5B4%O2=M550%O3=M218%O4=M218%O5=M218%O6=M80,,0
Citrix NetScaler,NetScaler,Citrix,,load balancer,250,8190,1,O1=M5B4%O2=M550%O3=M218%O4=M218%O5=M218%O6=M80,incremental,0
Citrix NetScaler,NetScaler,Citrix,,load balancer,250,8190,1,O1=M5B4NW8NNS%O2=M532NW8NNS%O3=M218NW8%O4=M218NW8NNS%O5=M218NW8NNS%O6=M80NNS,incremental,0
Citrix NetScaler,NetScaler,Citrix,,load balancer,250,8190,1,O1=M550%O2=M550%O3=M218%O4=M218%O5=M218%O6=M80,incremental,0
CMI Genus NEMA terminal,embedded,CMI,,terminal,59,16000,0,O1=M564%O2=M564%O3=M564%O4=M564%O5=M564%O6=M564,incremental,0
Cognex DataMan 200 ID reader (lwIP stack),embedded,Cognex,,specialized,250,2048,0,O1=M5B4%O2=M5B4%O3=M5B4%O4=M5B4%O5=M5B4%O6=M5B4,incremental,0
Cognitive CXI thermal printer,embedded,Cognitive,,printer,59,14480,0,O1=M510ST11NWA%O2=M510ST11NWA%O3=M510NNT11NWA%O4=M510ST11NWA%O5=M510ST11NWA%O6=M510ST11,incremental,0
Comau C4G robot control unit,embedded,Comau,,specialized,59,65228,1,O1=M5B4NW4ST11%O2=M578NW4ST11%O3=M280NW4NNT11%O4=M5B4NW4ST11%O5=M218NW4ST11%O6=M109ST11,,0
Compaq iPAQ CP-2W Connection Point WAP,embedded,Compaq,,WAP,250,0,0,O1=|M578%O2=|M578%O3=|M578%O4=|M578%O5=|M578%O6=|M578,,0
Compaq Tru64 UNIX V4.0F,Tru64 UNIX,Compaq,4.X,general purpose,59,33580,1,O1=M5B4NW0%O2=M5B4NW0%O3=M5B4NW0%O4=M5B4NW0%O5=M5B4NW0%O6=M5B4,incremental,0
Compaq Tru64 UNIX 5.1,Tru64 UNIX,Compaq,5.X,general purpose,59,61440,0,O1=M5B4NW0%O2=M5B4NW0%O3=M5B4NW0%O4=M5B4NW0%O5=M5B4NW0%O6=M5B4,incremental,0
Compaq Tru64 UNIX 5.1,Tru64 UNIX,Compaq,5.X,general purpose,55,61440,0,O1=M5B4NW0%O2=M5B4NW0%O3=M5B4NW0%O4=M5B4NW0%O5=M5B4NW0%O6=M5B4,incremental,0
Compaq Tru64 UNIX 5.1 or HP OpenVMS 7.3-1,Tru64 UNIX,Compaq,5.X,general purpose,59,61440,0,O1=M5B4NW0%O2=M5B4NW0%O3=M5B4NW0%O4=M5B4NW0%O5=M5B4NW0%O6=M5B4,incremental,0
Compaq Tru64 UNIX 5.1 or HP OpenVMS 7.3-2,Tru64 UNIX,Compaq,5.X,general purpose,59,61440,0,O1=M5B4NW0%O2=M5B4NW0%O3=M5B4NW0%O4=M5B4NW0%O5=M5B4NW0%O6=M5B4,incremental,0
Compaq Tru64 UNIX 5.1B or HP OpenVMS 8.2 - 8.3,Tru64 UNIX,Compaq,5.X,general purpose,123,62780,0,O1=M5B4NW0%O2=M5B4NW0%O3=M5B4NW0%O4=M5B4NW0%O5=M5B4NW0%O6=M5B4,incremental,0
AcBel or Comtrend powerline Ethernet adapter,embedded,Comtrend,,bridge,34,30725,0,O1=M578%O2=M578%O3=M578%O4=M578%O5=M578%O6=M578,incremental,0
Comtrend 5361 ADSL router,embedded,Comtrend,,broadband router,59,5760,1,O1=M5ACST11NW0%O2=M5ACST11NW0%O3=M5ACNNT11NW0%O4=M5ACST11NW0%O5=M5ACST11NW0%O6=M5ACST11,constant,0
Comtrend CT-800 VoIP adapter,embedded,Comtrend,,VoIP adapter,59,17376,0,O1=M5B4NW0NNT11%O2=M5B4NW0NNT11%O3=M5B4NW0NNT11%O4=M5B4NW0NNT11%O5=M5B4NW0NNT11%O6=M5B4NNT11,incremental,0
Comtrend CT536 wireless ADSL router,embedded,Comtrend,,WAP,59,,1,R=N,constant,0
Conceptronic CHD3NET NAS device,embedded,Conceptronic,,storage-misc,27,65535,0,O1=M5B4%O2=M578%O3=M280%O4=M5B4%O5=M218%O6=M109,,0
Control4 HC-300 home controller or Mobotix M22 camera,embedded,Control4,,remote management,59,5792,1,O1=M5B4ST11NW2%O2=M5B4ST11NW2%O3=M5B4NNT11NW2%O4=M5B4ST11NW2%O5=M5B4ST11NW2%O6=M5B4ST11,constant,0
CoRAID NAS device,embedded,CoRAID,,storage-misc,59,12444,1,O1=M1040ST11NW2%O2=M1040ST11NW2%O3=M1040NNT11NW2%O4=M1040ST11NW2%O5=M1040ST11NW2%O6=M1040ST11,constant,0
Coyote Point E250GX Equalizer load balancer,embedded,Coyote Point,,load balancer,59,32768,1,O1=M5B4NW0NNT11%O2=M5B4NW0NNT11%O3=M5B4NW0NNT11%O4=M5B4NW0NNT11%O5=M5B4NW0NNT11%O6=M5B4NNT11,incremental,0
Coyote Point E350SI Equalizer load balancer,embedded,Coyote Point,,load balancer,59,57344,1,O1=M5B4NW0NNT11%O2=M578NW0NNT11%O3=M280NW0NNT11%O4=M22CNW0NNT11%O5=M218NW0NNT11%O6=M109NNT11,incremental,0
Cray UNICOS/mk 2.0.5.60,UNICOS,Cray,2.X,general purpose,59,32768,1,O1=M10D8WANT11LL%O2=M10D8W0NT11LL%O3=M10D8W5NT11LL%O4=M10D8WANT11LL%O5=M10D8WANT11LL%O6=M10D8T11LL,incremental,0
"Crestron AV2 or CP2E automation system or TPS-6x touchpanel (2-Series), or Dedicated Micros Digital Sprite 2 DVR",2-Series,Crestron,,specialized,27,16000,0,O1=M5B4%O2=M5B4%O3=M5B4%O4=M5B4%O5=M5B4%O6=M5B4,incremental,0
Crestron XPanel control system,2-Series,Crestron,,specialized,59,,1,R=N,,0
Crestron CNMSX-AV control and automation system,embedded,Crestron,,specialized,56,4096,0,O1=M5B4%O2=M5B4%O3=M5B4%O4=M5B4%O5=M5B4%O6=M5B4,incremental,0
"Crestron MC2E, MP2E, PRO2, or QM-RMC control and automation system, or HP StorageWorks MSL4048 tape library",embedded,Crestron,,specialized,59,16000,1,O1=M5B4%O2=M5B4%O3=M5B4%O4=M5B4%O5=M5B4%O6=M5B4,incremental,0
CyanogenMod 11 (Android 4.4.4),CyanogenMod,CyanogenMod,11.X,phone,59,43440,1,O1=M5B4ST11NW6%O2=M5B4ST11NW6%O3=M5B4NNT11NW6%O4=M5B4ST11NW6%O5=M5B4ST11NW6%O6=M5B4ST11,constant,0
CyanogenMod 12 (Android 5.0),CyanogenMod,CyanogenMod,12.X,phone,59,5840,1,O1=M5B4NNSNW1%O2=M5B4NNSNW1%O3=M5B4NW1%O4=M5B4NNSNW1%O5=M5B4NNSNW1%O6=M5B4NNS,constant,0
CyanogenMod 12 (Android 5.0.2),CyanogenMod,CyanogenMod,12.X,phone,59,43440,1,O1=M5B4ST11NW6%O2=M5B4ST11NW6%O3=M5B4NNT11NW6%O4=M5B4ST11NW6%O5=M5B4ST11NW6%O6=M5B4ST11,constant,0
Cyberoam UTM firewall,embedded,Cyberoam,,firewall,59,5840,1,O1=M58C%O2=M58C%O3=M58C%O4=M58C%O5=M58C%O6=M58C,constant,0
Cymphonix EX550 firewall,embedded,Cymphonix,,firewall,59,5840,1,O1=M5B4NNS%O2=M5B4NNS%O3=M5B4%O4=M5B4NNS%O5=M5B4NNS%O6=M5B4NNS,constant,0
"D-Link DI-504 or DI-704P broadband router, or DI-524 WAP",embedded,D-Link,,broadband router,59,0,0,O1=|M5B4%O2=|M5B4%O3=|M5B4%O4=|M5B4%O5=|M5B4%O6=|M5B4,,0
D-Link DI-808HV router,embedded,D-Link,,broadband router,59,0,0,O1=%O2=%O3=%O4=%O5=%O6=,incremental,0
D-Link DIR-100 DSL router or Motorola Canopy cluster management module 2.2,embedded,D-Link,,broadband router,59,17376,0,O1=M5A8NW0NNT11%O2=M5A8NW0NNT11%O3=M5A8NW0NNT11%O4=M5A8NW0NNT11%O5=M5A8NW0NNT11%O6=M5A8NNT11,incremental,0
D-Link DIR-842 (Linux 3.10),embedded,D-Link,,broadband router,59,14480,1,O1=M5B4NNT11NW3%O2=M5B4NNT11NW3%O3=M5B4NNT11NW3%O4=M5B4NNT11NW3%O5=M5B4NNT11NW3%O6=M5B4NNT11,constant,0
D-Link DSL-2540B ADSL router,embedded,D-Link,,broadband router,59,5792,1,O1=M5B4ST11NW7%O2=M5B4ST11NW7%O3=M5B4NNT11NW7%O4=M5B4ST11NW7%O5=M5B4ST11NW7%O6=M5B4ST11,constant,0
D-Link DSL-2640B ADSL router,embedded,D-Link,,broadband router,59,5776,1,O1=M5B0ST11NW1%O2=M5B0ST11NW1%O3=M5B0NNT11NW1%O4=M5B0ST11NW1%O5=M5B0ST11NW1%O6=M5B0ST11,constant,0
D-Link DSL-2890AL ADSL router,embedded,D-Link,,broadband router,58,5840,1,O1=M5B4NNSNW2%O2=M5B4NNSNW2%O3=M5B4NW2%O4=M5B4NNSNW2%O5=M5B4NNSNW2%O6=M5B4NNS,constant,0
D-Link DSL-500 ADSL router,embedded,D-Link,,broadband router,59,0,1,O1=%O2=%O3=%O4=%O5=%O6=,,0
D-Link DSL-500G ADSL router,embedded,D-Link,,broadband router,59,16000,0,O1=M584%O2=M584%O3=M584%O4=M584%O5=M584%O6=M584,incremental,0
D-Link DSL-504 ADSL modem,embedded,D-Link,,broadband router,59,1500,0,O1=MFD8%O2=MFD8%O3=MFD8%O4=MFD8%O5=MFD8%O6=MFD8,incremental,0
D-Link DSL2-300G DSL modem,embedded,D-Link,,broadband router,123,16384,1,O1=M5B4%O2=M578%O3=M280%O4=M218%O5=M218%O6=M109,incremental,0
D-Link DFL-200 firewall,embedded,D-Link,,firewall,250,32768,0,O1=M5AC%O2=M5AC%O3=M5AC%O4=M5AC%O5=M5AC%O6=M5AC,,0
D-Link DFL-700 firewall,embedded,D-Link,,firewall,59,65535,0,O1=M564%O2=M564%O3=M564%O4=M564%O5=M564%O6=M564,,0
D-Link NetDefend firewall,embedded,D-Link,,firewall,250,32768,0,O1=M5B4%O2=M5B4%O3=M5B4%O4=M5B4%O5=M5B4%O6=M5B4,,0
"D-Link DP-300U, DP-G310, or Hamlet HPS01UU print server",embedded,D-Link,,print server,59,2920,0,O1=M5B4%O2=M5B4%O3=M5B4%O4=M5B4%O5=M5B4%O6=M5B4,incremental,0
"D-Link DPR-1260 print server; or DGL-4300, DGL-4500, DIR-615, DIR-625, DIR-628, DIR-655, or DIR-855 WAP",embedded,D-Link,,print server,59,4096,0,O1=|M5B4%O2=|M5B4%O3=|M5B4%O4=|M5B4%O5=|M5B4%O6=|M5B4,incremental,0
D-Link DNS-321 NAS device,embedded,D-Link,,storage-misc,59,17904,1,O1=M2304ST11NW1%O2=M2304ST11NW1%O3=M2304NNT11NW1%O4=M2304ST11NW1%O5=M2304ST11NW1%O6=M2304ST11,constant,0
"D-Link DES-1210, DGS-1210, or DGS-1500 switch",embedded,D-Link,,switch,55,9216,0,O1=M109NNT11|M578NNT11%O2=M578NNT11%O3=M578NNT11%O4=M578NNT11%O5=M218NNT11%O6=M109NNT11,incremental,0
D-Link DES-3010F or DES-3010G switch,embedded,D-Link,,switch,25,8192,0,O1=M5A4NW0NNT11%O2=M5A4NW0NNT11%O3=M5A4NW0NNT11%O4=M5A4NW0NNT11%O5=M5A4NW0NNT11%O6=M5A4NNT11,incremental,0
D-Link DES-3010G switch,embedded,D-Link,,switch,25,8192,0,O1=M5A4NW0NNT11%O2=M5A4NW0NNT11%O3=M5A4NW0NNT11%O4=M5A4NW0NNT11%O5=M5A4NW0NNT11%O6=M5A4NNT11,incremental,0
D-Link DES-3016 switch,embedded,D-Link,,switch,25,8192,0,O1=M5A4NW0NNT11%O2=M5A4NW0NNT11%O3=M5A4NW0NNT11%O4=M5A4NW0NNT11%O5=M5A4NW0NNT11%O6=M5A4NNT11,incremental,0
D-Link DES-3028P switch,embedded,D-Link,,switch,25,8192,0,O1=M5A4NW0NNT11%O2=M5A4NW0NNT11%O3=M5A4NW0NNT11%O4=M5A4NW0NNT11%O5=M5A4NW0NNT11%O6=M5A4NNT11,incremental,0
D-Link DES-3200 switch,embedded,D-Link,,switch,25,8192,0,O1=M5A4NW0NNT11%O2=M5A4NW0NNT11%O3=M5A4NW0NNT11%O4=M5A4NW0NNT11%O5=M5A4NW0NNT11%O6=M5A4NNT11,incremental,0
D-Link DES-3326 switch,embedded,D-Link,,switch,25,8192,0,O1=M5B4NW0NNT11%O2=M5B4NW0NNT11%O3=M5B4NW0NNT11%O4=M5B4NW0NNT11%O5=M5B4NW0NNT11%O6=M5B4NNT11,incremental,0
D-Link DES-3526 or DES-3550 switch,embedded,D-Link,,switch,25,8192,0,O1=M5A4NW0NNT11%O2=M5A4NW0NNT11%O3=M5A4NW0NNT11%O4=M5A4NW0NNT11%O5=M5A4NW0NNT11%O6=M5A4NNT11,incremental,0
D-Link DES-3526 switch,embedded,D-Link,,switch,25,8192,0,O1=M5A4NW0NNT11%O2=M5A4NW0NNT11%O3=M5A4NW0NNT11%O4=M5A4NW0NNT11%O5=M5A4NW0NNT11%O6=M5A4NNT11,incremental,0
D-Link DES-3526 switch,embedded,D-Link,,switch,25,8192,0,O1=M5A4NW0NNT11%O2=M5A4NW0NNT11%O3=M5A4NW0NNT11%O4=M5A4NW0NNT11%O5=M5A4NW0NNT11%O6=M5A4NNT11,incremental,0
D-Link DES-3526 switch,embedded,D-Link,,switch,25,8192,0,O1=M5A4NW0NNT11%O2=M5A4NW0NNT11%O3=M5A4NW0NNT11%O4=M5A4NW0NNT11%O5=M5A4NW0NNT11%O6=M5A4NNT11,incremental,0
D-Link DES-3550 switch,embedded,D-Link,,switch,25,8192,0,O1=M5A4NW0NNT11%O2=M5A4NW0NNT11%O3=M5A4NW0NNT11%O4=M5A4NW0NNT11%O5=M5A4NW0NNT11%O6=M5A4NNT11,incremental,0
D-Link DES-7210 switch,embedded,D-Link,,switch,58,4096,0,O1=M218%O2=M218%O3=M218%O4=M218%O5=M218%O6=M109,incremental,0
D-Link DGS-1210 switch,embedded,D-Link,,switch,55,9216,0,O1=M578NNT11%O2=M578NNT11%O3=M578NNT11%O4=M[218|578]NNT11%O5=M218NNT11%O6=M109NNT11,incremental,0
D-Link DGS-1210 switch,embedded,D-Link,,switch,55,9216,0,O1=M578NNT11%O2=M578NNT11%O3=M578NNT11%O4=M578NNT11%O5=M218NNT11%O6=M109NNT11,incremental,0
D-Link DGS-1210 switch,embedded,D-Link,,switch,55,9216,0,O1=M578NNT11%O2=M578NNT11%O3=M578NNT11%O4=M578NNT11%O5=M218NNT11%O6=M109NNT11,incremental,0
D-Link DGS-1510 switch,embedded,D-Link,,switch,26,8192,0,O1=M5A4NW0NNT11%O2=M5A4NW0NNT11%O3=M5A4NW0NNT11%O4=M5A4NW0NNT11%O5=M5A4NW0NNT11%O6=M5A4NNT11,incremental,0
D-Link DGS-3024 switch,embedded,D-Link,,switch,25,8192,0,O1=M5B4NW0NNT11%O2=M5B4NW0NNT11%O3=M5B4NW0NNT11%O4=M5B4NW0NNT11%O5=M5B4NW0NNT11%O6=M5B4NNT11,incremental,0
"D-Link DGS-3324SR, DSG-3612G, DES-3528 or DES-3828 switch",embedded,D-Link,,switch,26,8192,0,O1=M5A4NW0NNT11%O2=M5A4NW0NNT11%O3=M5A4NW0NNT11%O4=M5A4NW0NNT11%O5=M5A4NW0NNT11%O6=M5A4NNT11,incremental,0
D-Link DGS-3450 switch,embedded,D-Link,,switch,26,8192,0,O1=NNT11|M5A4NW0NNT11%O2=NNT11|M5A4NW0NNT11%O3=NNT11|M5A4NW0NNT11%O4=NNT11|M5A4NW0NNT11%O5=NNT11|M5A,,0
D-Link DGS-3610 switch,embedded,D-Link,,switch,57,4096,0,O1=M218%O2=M218%O3=M218%O4=M218%O5=M218%O6=M109,incremental,0
D-Link DGS-3627G stack,embedded,D-Link,,switch,26,8192,0,O1=M5C2NW0NNT11%O2=M5C2NW0NNT11%O3=M5C2NW0NNT11%O4=M5C2NW0NNT11%O5=M5C2NW0NNT11%O6=M5C2NNT11,incremental,0
D-Link DXS-3326GSR switch,embedded,D-Link,,switch,26,8192,0,O1=M5A4NW0NNT11%O2=M5A4NW0NNT11%O3=M5A4NW0NNT11%O4=M5A4NW0NNT11%O5=M5A4NW0NNT11%O6=M5A4NNT11,incremental,0
D-Link DXS-3600 switch,embedded,D-Link,,switch,24,8192,0,O1=M200NW0NNT11%O2=M200NW0NNT11%O3=M200NW0NNT11%O4=M200NW0NNT11%O5=M200NW0NNT11%O6=M200NNT11,incremental,0
D-Link DVG-4022S VoIP adapter,embedded,D-Link,,VoIP adapter,25,8192,0,O1=M5B4NW0NNT11%O2=M5B4NW0NNT11%O3=M5B4NW0NNT11%O4=M5B4NW0NNT11%O5=M5B4NW0NNT11%O6=M5B4NNT11,incremental,0
D-Link DVG-5112S or DVG-6004S VoIP adapter,embedded,D-Link,,VoIP adapter,59,5792,1,O1=M5B4ST11NW0%O2=M5B4ST11NW0%O3=M5B4NNT11NW0%O4=M5B4ST11NW0%O5=M5B4ST11NW0%O6=M5B4ST11,constant,0
D-Link DPH-150S VoIP phone,embedded,D-Link,,VoIP phone,250,0,1,O1=%O2=%O3=%O4=%O5=%O6=,,0
D-Link DI-524 or WBR-2310 wireless broadband router,embedded,D-Link,,WAP,122,8192,0,O1=M5B0%O2=M5B0%O3=M5B0%O4=M5B0%O5=M5B0%O6=M5B0,incremental,0
D-Link DI-524 WAP,embedded,D-Link,,WAP,59,5840,0,O1=M5B4%O2=M5B4%O3=M5B4%O4=M5B4%O5=M5B4%O6=M5B4,,0
D-Link DI-524 wireless broadband router,embedded,D-Link,,WAP,123,5840,0,O1=M5B4%O2=M5B4%O3=M5B4%O4=M5B4%O5=M5B4%O6=M5B4,incremental,0
D-Link DI-524 wireless broadband router,embedded,D-Link,,WAP,123,8192,0,O1=M5B0%O2=M5B0%O3=M5B0%O4=M5B0%O5=M5B0%O6=M5B0,incremental,0
D-Link DI-604 wireless broadband router,embedded,D-Link,,WAP,59,5840,0,O1=M5B4%O2=M5B4%O3=M5B4%O4=M5B4%O5=M5B4%O6=M5B4,,0
D-Link DI-604 wireless broadband router,embedded,D-Link,,WAP,59,5808,0,O1=M5AC%O2=M5AC%O3=M5AC%O4=M5AC%O5=M5AC%O6=M5AC,,0
D-Link DI-604 wireless broadband router,embedded,D-Link,,WAP,122,8192,0,O1=M5B0%O2=M5B0%O3=M5B0%O4=M5B0%O5=M5B0%O6=M5B0,incremental,0
D-Link DI-714P+ wireless broadband router,embedded,D-Link,,WAP,59,5840,0,O1=M5B4%O2=M5B4%O3=M5B4%O4=M5B4%O5=M5B4%O6=M5B4,incremental,0
D-Link DI-824VUP Wireless VPN Router,embedded,D-Link,,WAP,59,5840,0,O1=M5B4%O2=M5B4%O3=M5B4%O4=M5B4%O5=M5B4%O6=M5B4,incremental,0
D-Link DIR-300 WAP,embedded,D-Link,,WAP,59,4644,1,O1=M618ST11NW1%O2=M618ST11NW1%O3=M618NNT11NW1%O4=M618ST11NW1%O5=M618ST11NW1%O6=M618ST11,constant,0
D-Link DIR-300 WAP,embedded,D-Link,,WAP,59,65535,1,O1=M5B4NW3ST11%O2=M578NW3ST11%O3=M280NW3NNT11%O4=M5B4NW3ST11%O5=M218NW3ST11%O6=M109ST11,,0
D-Link DIR-612 WAP,embedded,D-Link,,WAP,25,8192,0,O1=M5B4NW0NNT11%O2=M5B4NW0NNT11%O3=M5B4NW0NNT11%O4=M5B4NW0NNT11%O5=M5B4NW0NNT11%O6=M5B4NNT11,incremental,0
D-Link DIR-615 WAP,embedded,D-Link,,WAP,25,8192,0,O1=M5B4NW0NNT11%O2=M5B4NW0NNT11%O3=M5B4NW0NNT11%O4=M5B4NW0NNT11%O5=M5B4NW0NNT11%O6=M5B4NNT11,incremental,0
"D-Link DIR-615, Encore 3G, or EnGenius ESR-9752 WAP",embedded,D-Link,,WAP,59,1460,1,O1=M5B4%O2=M5B4%O3=M5B4%O4=M5B4%O5=M5B4%O6=M5B4,constant,0
D-Link DIR-655,embedded,D-Link,,WAP,59,0,0,O1=%O2=%O3=%O4=%O5=%O6=,,0
D-Link DIR-835 WAP,embedded,D-Link,,WAP,59,5840,1,O1=M5B4NNSNW2%O2=M5B4NNSNW2%O3=M5B4NW2%O4=M5B4NNSNW2%O5=M5B4NNSNW2%O6=M5B4NNS,constant,0
D-Link DSR-1000N WAP,embedded,D-Link,,WAP,60,5792,1,O1=M5B4ST11NW4%O2=M5B4ST11NW4%O3=M5B4NNT11NW4%O4=M5B4ST11NW4%O5=M5B4ST11NW4%O6=M5B4ST11,constant,0
D-Link DWL-2100AP wireless access point,embedded,D-Link,,WAP,59,8192,0,O1=M5B4NW0NNT11%O2=M5B4NW0NNT11%O3=M5B4NW0NNT11%O4=M5B4NW0NNT11%O5=M5B4NW0NNT11%O6=M5B4NNT11,incremental,0
D-Link DWL-900AP WAP,embedded,D-Link,,WAP,59,5792,1,O1=M500ST11NW0%O2=M500ST11NW0%O3=M500NNT11NW0%O4=M500ST11NW0%O5=M500ST11NW0%O6=M500ST11,constant,0
"D-Link DWL-900AP+, Planet WAP-1966, or USRobotics USR5450 WAP",embedded,D-Link,,WAP,122,8192,0,O1=M5B4%O2=M5B4%O3=M5B4%O4=M5B4%O5=M5B4%O6=M5B4,incremental,0
D-Link DWL-G710 WAP,embedded,D-Link,,WAP,59,17376,0,O1=M5A8NW0NNT11%O2=M5A8NW0NNT11%O3=M5A8NW0NNT11%O4=M5A8NW0NNT11%O5=M5A8NW0NNT11%O6=M5A8NNT11,,0
D-Link DWL-G810 WAP,embedded,D-Link,,WAP,122,8192,0,O1=M5B4%O2=M5B4%O3=M5B4%O4=M5B4%O5=M5B4%O6=M5B4,incremental,0
D-Link DCS-2103 webcam,embedded,D-Link,,webcam,59,32768,1,O1=M400CST11NW7%O2=M400CST11NW7%O3=M400CNNT11NW7%O4=M400CST11NW7%O5=M400CST11NW7%O6=M400CST11,constant,0
D-Link DCS-3220 or DCS-5300G webcam,embedded,D-Link,,webcam,59,5840,0,O1=M5B4%O2=M5B4%O3=M5B4%O4=M5B4%O5=M5B4%O6=M5B4,incremental,0
D-Link DCS-3220 webcam,embedded,D-Link,,webcam,59,5840,0,O1=M5B4%O2=M5B4%O3=M5B4%O4=M5B4%O5=M5B4%O6=M5B4,incremental,0
Daikin DKN Cloud Wi-Fi Adaptor,embedded,Daikin,,specialized,250,14000,0,O1=M578%O2=M578%O3=M578%O4=M578%O5=M578%O6=M578,incremental,0
Data General DG/UX 4.11MU06,DG/UX,Data General,4.X,general purpose,250,8760,0,O1=M5B4%O2=M5B4%O3=M5B4%O4=M5B4%O5=M5B4%O6=M5B4,incremental,0
Daysequerra M4.2SI radio,embedded,Daysequerra,,media device,250,1500,0,O1=M5DC%O2=M5DC%O3=M5DC%O4=M5DC%O5=M5DC%O6=M5DC,incremental,0
DECserver716 (DNAS 3.6),DECserver,DEC,3.X,general purpose,25,1536,0,O1=M200%O2=M200%O3=M200%O4=M200%O5=M200%O6=M200,incremental,0
DEC Digital UNIX OSF1 v4.0 1229,Digital UNIX,DEC,4.X,general purpose,124,17520,0,O1=M5B4NW0NNT00NNS%O2=M5B4NW0NNT00NNS%O3=M5B4NW0NNT00%O4=M5B4NW0NNT00NNS%O5=M5B4NW0NNT00NNS%O6=M5B4N,incremental,0
DEC Digital UNIX v4.0F,Digital UNIX,DEC,4.X,general purpose,59,33580,1,O1=M5B4NW0%O2=M5B4NW0%O3=M5B4NW0%O4=M5B4NW0%O5=M5B4NW0%O6=M5B4,incremental,0
DEC Digital UNIX 5.X,Digital UNIX,DEC,5.X,general purpose,59,61440,0,O1=M5B4NW0%O2=M5B4NW0%O3=M5B4NW0%O4=M5B4NW0%O5=M5B4NW0%O6=M5B4,,0
DEC Digital UNIX OSF1 v5.0 910 or OpenVMS 7.2,Digital UNIX,DEC,5.X,general purpose,59,33580,0,O1=M5B4NW0%O2=M5B4NW0%O3=M5B4NW0%O4=M5B4NW0%O5=M5B4NW0%O6=M5B4,incremental,0
DEC OpenVMS 5.5-2,OpenVMS,DEC,5.X,general purpose,25,3000,0,O1=M5B0%O2=M5B0%O3=M5B0%O4=M5B0%O5=M5B0%O6=M5B0,incremental,0
DEC OpenVMS 7.1,OpenVMS,DEC,7.X,general purpose,123,4096,0,O1=%O2=%O3=%O4=%O5=%O6=,incremental,0
DEC OpenVMS 7.1,OpenVMS,DEC,7.X,general purpose,123,4096,0,O1=M5B0W0N%O2=M5B0W0N%O3=M5B0W0N%O4=M5B0W0N%O5=M5B0W0N%O6=M5B0,incremental,0
DEC OpenVMS 7.1,OpenVMS,DEC,7.X,general purpose,123,4096,0,O1=M5B0W0N%O2=M5B0W0N%O3=M5B0W0N%O4=M5B0W0N%O5=M5B0W0N%O6=M5B0,incremental,0
DEC OpenVMS 7.3-1,OpenVMS,DEC,7.X,general purpose,55,4380,0,O1=M5B4NW0%O2=M5B4NW0%O3=M5B4NW0%O4=M5B4NW0%O5=M5B4NW0%O6=M5B4,incremental,0
DEC OSF/1 V4.0,OSF/1,DEC,4.X,general purpose,55,33580,1,O1=M5B4NW0%O2=M5B4NW0%O3=M5B4NW0%O4=M5B4NW0%O5=M5B4NW0%O6=M5B4,incremental,0
DEC OSF/1 V5.1,OSF/1,DEC,5.X,general purpose,123,61440,0,O1=M5B4NW0%O2=M5B4NW0%O3=M5B4NW0%O4=M5B4NW0%O5=M5B4NW0%O6=M5B4,incremental,0
DEC RSX-11M-PLUS 4,RSX-11M-PLUS,DEC,4.X,general purpose,59,5840,0,O1=M5B4%O2=M578%O3=M280%O4=M128%O5=M218%O6=M128,,0
DEC RSX-11M-PLUS 4.6,RSX-11M-PLUS,DEC,4.X,general purpose,59,5840,0,O1=M5B4%O2=M5B4%O3=M5B4%O4=M5B4%O5=M5B4%O6=M5B4,,0
RSX-11M-PLUS V4.6,RSX-11M-PLUS,DEC,4.X,general purpose,59,8760,0,O1=M5B4%O2=M5B4%O3=M5B4%O4=M5B4%O5=M5B4%O6=M5B4,,0
RSX-11M-PLUS 5.0,RSX-11M-PLUS,DEC,5.X,general purpose,59,8760,0,O1=M5B4%O2=M5B4%O3=M5B4%O4=M5B4%O5=M5B4%O6=M5B4,,0
DEC RSX-11M-PLUS,RSX-11M-PLUS,DEC,,general purpose,59,4061,0,O1=M5B4%O2=M578%O3=M280%O4=M5B4%O5=M218%O6=M109,,0
DEC TOPS-20 7.1,TOPS-20,DEC,7.X,general purpose,250,1460,0,O1=M5B4%O2=M5B4%O3=M5B4%O4=M5B4%O5=M5B4%O6=M5B4,incremental,0
DEC TOPS-20,TOPS-20,DEC,,general purpose,250,0,0,O1=|M5B4%O2=|M5B4%O3=|M5B4%O4=|M5B4%O5=|M5B4%O6=M5B4,incremental,0
DEC Ultrix 4.0,Ultrix,DEC,4.X,general purpose,55,4096,0,O1=M400%O2=M400%O3=M400%O4=M400%O5=M400%O6=|M400,incremental,0
DEC Ultrix 4.5,Ultrix,DEC,4.X,general purpose,55,16384,0,O1=M400%O2=M400%O3=M400%O4=M400%O5=M400%O6=M400,incremental,0
DEC Ultrix 4.5,Ultrix,DEC,4.X,general purpose,55,16384,0,O1=M5B4%O2=M5B4%O3=M5B4%O4=M5B4%O5=M5B4%O6=M5B4,incremental,0
Decru Datafort firewall,embedded,Decru,,firewall,59,57344,1,O1=M5B4NW0NNT11NNS%O2=M5B4NW0NNT11NNS%O3=M5B4NW0NNT11%O4=M5B4NW0NNT11NNS%O5=M5B4NW0NNT11NNS%O6=M5B4N,incremental,0
